Incident_ID,Date,Location,Department,Object_Type,Severity,Incident_Count,Shift,Inspection_Type,Weather_Condition
48378,2028-07-08 17:00:00,Hangar,Logistics,Rubber,Medium,1,Morning,Routine,Humid
48379,2028-07-08 18:00:00,Hangar,Quality,Plastic,Low,2,Morning,Routine,Clear
48380,2028-07-08 19:00:00,Runway,Maintenance,Metal Scrap,Medium,5,Morning,Routine,Clear
48381,2028-07-08 20:00:00,Warehouse,Quality,Metal Scrap,Low,1,Evening,Routine,Humid
48382,2028-07-08 21:00:00,Hangar,Maintenance,Metal Scrap,Medium,6,Evening,Routine,Clear
48383,2028-07-08 22:00:00,Assembly Line,Logistics,Plastic,High,2,Morning,Routine,Humid
48384,2028-07-08 23:00:00,Assembly Line,Logistics,Plastic,High,3,Evening,Random,Clear
48385,2028-07-09 00:00:00,Taxiway,Logistics,Tools,Low,1,Morning,Random,Clear
48386,2028-07-09 01:00:00,Hangar,Quality,Glass,Low,2,Evening,Audit,Dusty
48387,2028-07-09 02:00:00,Assembly Line,Quality,Metal Scrap,Low,5,Evening,Audit,Clear
48388,2028-07-09 03:00:00,Hangar,Maintenance,Rubber,Low,4,Morning,Random,Clear
48389,2028-07-09 04:00:00,Taxiway,Maintenance,Metal Scrap,Low,7,Evening,Random,Humid
48390,2028-07-09 05:00:00,Runway,Production,Glass,Medium,4,Morning,Random,Dusty
48391,2028-07-09 06:00:00,Warehouse,Maintenance,Metal Scrap,Low,2,Evening,Random,Humid
48392,2028-07-09 07:00:00,Taxiway,Logistics,Rubber,Low,5,Evening,Audit,Clear
48393,2028-07-09 08:00:00,Taxiway,Quality,Metal Scrap,Low,2,Night,Random,Dusty
48394,2028-07-09 09:00:00,Taxiway,Production,Tools,Low,1,Evening,Routine,Dusty
48395,2028-07-09 10:00:00,Warehouse,Quality,Glass,Low,1,Morning,Routine,Clear
48396,2028-07-09 11:00:00,Assembly Line,Logistics,Metal Scrap,Medium,1,Evening,Audit,Humid
48397,2028-07-09 12:00:00,Hangar,Logistics,Plastic,Medium,1,Morning,Random,Clear
48398,2028-07-09 13:00:00,Runway,Logistics,Tools,Low,7,Evening,Routine,Rainy
48399,2028-07-09 14:00:00,Runway,Production,Plastic,Low,3,Morning,Routine,Clear
48400,2028-07-09 15:00:00,Warehouse,Quality,Tools,Low,1,Morning,Routine,Clear
48401,2028-07-09 16:00:00,Runway,Maintenance,Tools,Low,4,Night,Routine,Humid
48402,2028-07-09 17:00:00,Warehouse,Quality,Tools,Low,5,Evening,Routine,Dusty
48403,2028-07-09 18:00:00,Warehouse,Quality,Metal Scrap,Medium,1,Evening,Random,Clear
48404,2028-07-09 19:00:00,Hangar,Production,Metal Scrap,Medium,2,Evening,Routine,Dusty
48405,2028-07-09 20:00:00,Hangar,Maintenance,Plastic,Low,3,Evening,Random,Clear
48406,2028-07-09 21:00:00,Warehouse,Maintenance,Plastic,Low,1,Night,Routine,Humid
48407,2028-07-09 22:00:00,Hangar,Quality,Plastic,Low,1,Evening,Routine,Humid
48408,2028-07-09 23:00:00,Assembly Line,Logistics,Rubber,Low,4,Morning,Routine,Dusty
48409,2028-07-10 00:00:00,Taxiway,Quality,Metal Scrap,Low,4,Night,Audit,Humid
48410,2028-07-10 01:00:00,Runway,Production,Rubber,Medium,4,Evening,Random,Clear
48411,2028-07-10 02:00:00,Runway,Logistics,Metal Scrap,Low,1,Evening,Audit,Humid
48412,2028-07-10 03:00:00,Runway,Production,Tools,Low,3,Morning,Routine,Humid
48413,2028-07-10 04:00:00,Runway,Logistics,Metal Scrap,Low,2,Morning,Audit,Humid
48414,2028-07-10 05:00:00,Assembly Line,Logistics,Metal Scrap,Low,1,Morning,Routine,Clear
48415,2028-07-10 06:00:00,Assembly Line,Logistics,Metal Scrap,Medium,2,Night,Audit,Clear
48416,2028-07-10 07:00:00,Taxiway,Maintenance,Metal Scrap,High,1,Night,Random,Clear
48417,2028-07-10 08:00:00,Warehouse,Logistics,Glass,Low,1,Morning,Random,Clear
48418,2028-07-10 09:00:00,Hangar,Maintenance,Tools,Medium,2,Evening,Routine,Dusty
48419,2028-07-10 10:00:00,Taxiway,Production,Metal Scrap,Low,1,Night,Routine,Clear
48420,2028-07-10 11:00:00,Runway,Logistics,Plastic,High,3,Night,Audit,Dusty
48421,2028-07-10 12:00:00,Hangar,Logistics,Metal Scrap,Low,1,Night,Routine,Clear
48422,2028-07-10 13:00:00,Taxiway,Logistics,Metal Scrap,Medium,2,Morning,Routine,Rainy
48423,2028-07-10 14:00:00,Runway,Production,Plastic,Low,5,Night,Random,Clear
48424,2028-07-10 15:00:00,Taxiway,Quality,Tools,Medium,5,Morning,Random,Humid
48425,2028-07-10 16:00:00,Runway,Quality,Glass,Medium,2,Morning,Audit,Dusty
48426,2028-07-10 17:00:00,Runway,Production,Plastic,Low,5,Evening,Random,Clear
48427,2028-07-10 18:00:00,Assembly Line,Production,Metal Scrap,Low,1,Evening,Random,Clear
48428,2028-07-10 19:00:00,Runway,Production,Glass,Low,1,Evening,Random,Rainy
48429,2028-07-10 20:00:00,Taxiway,Quality,Rubber,Low,1,Evening,Random,Humid
48430,2028-07-10 21:00:00,Hangar,Maintenance,Metal Scrap,Low,4,Evening,Audit,Clear
48431,2028-07-10 22:00:00,Assembly Line,Production,Metal Scrap,Medium,3,Night,Routine,Clear
48432,2028-07-10 23:00:00,Hangar,Quality,Tools,Low,4,Morning,Random,Dusty
48433,2028-07-11 00:00:00,Warehouse,Maintenance,Tools,Low,2,Night,Routine,Dusty
48434,2028-07-11 01:00:00,Hangar,Logistics,Tools,High,1,Night,Audit,Clear
48435,2028-07-11 02:00:00,Warehouse,Logistics,Metal Scrap,Medium,2,Evening,Random,Humid
48436,2028-07-11 03:00:00,Warehouse,Production,Metal Scrap,Medium,1,Morning,Routine,Clear
48437,2028-07-11 04:00:00,Assembly Line,Maintenance,Tools,Medium,1,Morning,Routine,Clear
48438,2028-07-11 05:00:00,Hangar,Quality,Plastic,Medium,1,Evening,Routine,Dusty
48439,2028-07-11 06:00:00,Runway,Logistics,Glass,Low,8,Evening,Routine,Rainy
48440,2028-07-11 07:00:00,Assembly Line,Logistics,Tools,Low,6,Morning,Routine,Rainy
48441,2028-07-11 08:00:00,Assembly Line,Quality,Metal Scrap,Low,1,Night,Routine,Dusty
48442,2028-07-11 09:00:00,Runway,Logistics,Metal Scrap,Low,4,Night,Audit,Clear
48443,2028-07-11 10:00:00,Hangar,Logistics,Metal Scrap,Low,4,Evening,Random,Dusty
48444,2028-07-11 11:00:00,Assembly Line,Production,Metal Scrap,Medium,2,Morning,Random,Clear
48445,2028-07-11 12:00:00,Warehouse,Maintenance,Tools,High,2,Evening,Routine,Clear
48446,2028-07-11 13:00:00,Runway,Maintenance,Plastic,Medium,3,Morning,Audit,Rainy
48447,2028-07-11 14:00:00,Taxiway,Maintenance,Glass,Low,1,Evening,Random,Humid
48448,2028-07-11 15:00:00,Assembly Line,Maintenance,Plastic,Low,1,Morning,Audit,Clear
48449,2028-07-11 16:00:00,Warehouse,Quality,Metal Scrap,Low,2,Night,Routine,Clear
48450,2028-07-11 17:00:00,Hangar,Maintenance,Rubber,Medium,2,Evening,Random,Dusty
48451,2028-07-11 18:00:00,Hangar,Production,Rubber,Medium,2,Evening,Audit,Rainy
48452,2028-07-11 19:00:00,Runway,Quality,Tools,Medium,6,Evening,Routine,Dusty
48453,2028-07-11 20:00:00,Warehouse,Production,Tools,Medium,2,Evening,Random,Clear
48454,2028-07-11 21:00:00,Runway,Logistics,Tools,Low,1,Night,Random,Clear
48455,2028-07-11 22:00:00,Assembly Line,Maintenance,Tools,Medium,6,Evening,Random,Dusty
48456,2028-07-11 23:00:00,Runway,Maintenance,Metal Scrap,Low,4,Night,Routine,Rainy
48457,2028-07-12 00:00:00,Taxiway,Quality,Glass,Low,6,Morning,Random,Dusty
48458,2028-07-12 01:00:00,Runway,Maintenance,Rubber,Low,1,Morning,Routine,Clear
48459,2028-07-12 02:00:00,Runway,Production,Metal Scrap,Low,1,Morning,Routine,Dusty
48460,2028-07-12 03:00:00,Assembly Line,Quality,Plastic,Low,7,Evening,Routine,Humid
48461,2028-07-12 04:00:00,Warehouse,Maintenance,Metal Scrap,Medium,3,Evening,Random,Rainy
48462,2028-07-12 05:00:00,Taxiway,Production,Plastic,Low,2,Night,Routine,Clear
48463,2028-07-12 06:00:00,Runway,Logistics,Rubber,Medium,3,Night,Routine,Clear
48464,2028-07-12 07:00:00,Assembly Line,Maintenance,Tools,Medium,2,Evening,Routine,Clear
48465,2028-07-12 08:00:00,Assembly Line,Maintenance,Metal Scrap,Low,3,Evening,Routine,Dusty
48466,2028-07-12 09:00:00,Assembly Line,Maintenance,Tools,Medium,4,Evening,Routine,Humid
48467,2028-07-12 10:00:00,Warehouse,Logistics,Metal Scrap,High,3,Evening,Routine,Clear
48468,2028-07-12 11:00:00,Runway,Maintenance,Rubber,Medium,7,Evening,Routine,Clear
48469,2028-07-12 12:00:00,Hangar,Logistics,Tools,Low,1,Evening,Random,Dusty
48470,2028-07-12 13:00:00,Taxiway,Production,Rubber,Medium,3,Night,Random,Dusty
48471,2028-07-12 14:00:00,Hangar,Quality,Tools,Low,1,Night,Routine,Clear
48472,2028-07-12 15:00:00,Warehouse,Production,Metal Scrap,Low,1,Morning,Routine,Clear
48473,2028-07-12 16:00:00,Runway,Production,Rubber,Low,1,Evening,Random,Clear
48474,2028-07-12 17:00:00,Hangar,Quality,Rubber,Low,2,Morning,Random,Humid
48475,2028-07-12 18:00:00,Hangar,Quality,Metal Scrap,Medium,6,Night,Routine,Dusty
48476,2028-07-12 19:00:00,Hangar,Maintenance,Rubber,Medium,3,Morning,Audit,Rainy
48477,2028-07-12 20:00:00,Taxiway,Logistics,Rubber,Low,1,Evening,Audit,Dusty
48478,2028-07-12 21:00:00,Runway,Maintenance,Tools,Low,4,Night,Routine,Rainy
48479,2028-07-12 22:00:00,Assembly Line,Production,Rubber,Low,4,Evening,Audit,Clear
48480,2028-07-12 23:00:00,Runway,Logistics,Tools,Low,1,Morning,Audit,Clear
48481,2028-07-13 00:00:00,Hangar,Maintenance,Metal Scrap,Low,2,Night,Random,Clear
48482,2028-07-13 01:00:00,Runway,Quality,Tools,Low,1,Morning,Random,Clear
48483,2028-07-13 02:00:00,Assembly Line,Quality,Rubber,Medium,2,Morning,Routine,Clear
48484,2028-07-13 03:00:00,Taxiway,Maintenance,Tools,Medium,3,Night,Routine,Clear
48485,2028-07-13 04:00:00,Runway,Logistics,Metal Scrap,Low,5,Evening,Routine,Dusty
48486,2028-07-13 05:00:00,Runway,Production,Tools,Low,4,Morning,Routine,Clear
48487,2028-07-13 06:00:00,Taxiway,Logistics,Metal Scrap,Medium,2,Night,Random,Clear
48488,2028-07-13 07:00:00,Taxiway,Maintenance,Tools,Low,1,Morning,Routine,Dusty
48489,2028-07-13 08:00:00,Hangar,Quality,Plastic,Medium,8,Evening,Routine,Clear
48490,2028-07-13 09:00:00,Hangar,Quality,Plastic,Low,4,Morning,Routine,Humid
48491,2028-07-13 10:00:00,Taxiway,Production,Metal Scrap,Low,2,Morning,Routine,Clear
48492,2028-07-13 11:00:00,Assembly Line,Quality,Rubber,Low,3,Evening,Routine,Dusty
48493,2028-07-13 12:00:00,Hangar,Production,Rubber,Low,4,Evening,Routine,Dusty
48494,2028-07-13 13:00:00,Assembly Line,Production,Metal Scrap,Low,3,Morning,Audit,Clear
48495,2028-07-13 14:00:00,Taxiway,Logistics,Plastic,Low,6,Night,Random,Clear
48496,2028-07-13 15:00:00,Runway,Logistics,Tools,Low,1,Evening,Routine,Rainy
48497,2028-07-13 16:00:00,Taxiway,Maintenance,Tools,High,2,Evening,Routine,Clear
48498,2028-07-13 17:00:00,Taxiway,Maintenance,Metal Scrap,Low,4,Night,Random,Clear
48499,2028-07-13 18:00:00,Warehouse,Production,Rubber,Low,3,Evening,Audit,Clear
48500,2028-07-13 19:00:00,Taxiway,Maintenance,Glass,Medium,6,Night,Random,Dusty
48501,2028-07-13 20:00:00,Hangar,Quality,Plastic,Medium,2,Evening,Routine,Rainy
48502,2028-07-13 21:00:00,Runway,Production,Metal Scrap,Low,1,Morning,Audit,Clear
48503,2028-07-13 22:00:00,Assembly Line,Production,Tools,Medium,1,Morning,Audit,Clear
48504,2028-07-13 23:00:00,Warehouse,Maintenance,Metal Scrap,Low,2,Night,Random,Rainy
48505,2028-07-14 00:00:00,Hangar,Logistics,Tools,Low,4,Morning,Routine,Clear
48506,2028-07-14 01:00:00,Runway,Production,Plastic,Low,1,Evening,Random,Clear
48507,2028-07-14 02:00:00,Assembly Line,Production,Metal Scrap,Low,5,Morning,Routine,Humid
48508,2028-07-14 03:00:00,Runway,Logistics,Metal Scrap,Low,4,Morning,Random,Clear
48509,2028-07-14 04:00:00,Hangar,Logistics,Plastic,Medium,1,Night,Audit,Humid
48510,2028-07-14 05:00:00,Runway,Production,Metal Scrap,Low,3,Night,Routine,Rainy
48511,2028-07-14 06:00:00,Taxiway,Maintenance,Plastic,Medium,2,Night,Random,Humid
48512,2028-07-14 07:00:00,Runway,Production,Metal Scrap,Medium,1,Night,Routine,Clear
48513,2028-07-14 08:00:00,Taxiway,Production,Rubber,High,3,Night,Routine,Humid
48514,2028-07-14 09:00:00,Hangar,Production,Rubber,Low,1,Night,Random,Humid
48515,2028-07-14 10:00:00,Warehouse,Maintenance,Rubber,Low,1,Morning,Random,Dusty
48516,2028-07-14 11:00:00,Taxiway,Logistics,Metal Scrap,Low,3,Evening,Routine,Humid
48517,2028-07-14 12:00:00,Runway,Production,Glass,Medium,1,Morning,Routine,Clear
48518,2028-07-14 13:00:00,Runway,Logistics,Metal Scrap,Low,3,Night,Routine,Humid
48519,2028-07-14 14:00:00,Runway,Production,Rubber,Medium,2,Evening,Routine,Clear
48520,2028-07-14 15:00:00,Hangar,Maintenance,Tools,Medium,3,Night,Routine,Humid
48521,2028-07-14 16:00:00,Assembly Line,Production,Glass,Medium,1,Night,Routine,Clear
48522,2028-07-14 17:00:00,Runway,Production,Metal Scrap,Medium,2,Morning,Audit,Clear
48523,2028-07-14 18:00:00,Runway,Logistics,Plastic,Low,1,Evening,Audit,Dusty
48524,2028-07-14 19:00:00,Taxiway,Production,Glass,High,3,Morning,Audit,Clear
48525,2028-07-14 20:00:00,Warehouse,Production,Plastic,Low,4,Night,Routine,Clear
48526,2028-07-14 21:00:00,Runway,Production,Plastic,Low,2,Morning,Routine,Dusty
48527,2028-07-14 22:00:00,Hangar,Logistics,Plastic,Low,2,Evening,Routine,Humid
48528,2028-07-14 23:00:00,Assembly Line,Quality,Glass,Low,1,Evening,Routine,Dusty
48529,2028-07-15 00:00:00,Assembly Line,Logistics,Plastic,Medium,5,Morning,Audit,Dusty
48530,2028-07-15 01:00:00,Assembly Line,Production,Tools,Low,1,Morning,Routine,Dusty
48531,2028-07-15 02:00:00,Hangar,Quality,Metal Scrap,High,1,Morning,Random,Clear
48532,2028-07-15 03:00:00,Assembly Line,Logistics,Plastic,High,4,Morning,Routine,Humid
48533,2028-07-15 04:00:00,Assembly Line,Logistics,Metal Scrap,Low,7,Night,Routine,Clear
48534,2028-07-15 05:00:00,Taxiway,Quality,Metal Scrap,Medium,1,Night,Random,Clear
48535,2028-07-15 06:00:00,Assembly Line,Quality,Plastic,Low,2,Evening,Random,Clear
48536,2028-07-15 07:00:00,Taxiway,Quality,Tools,Medium,1,Evening,Random,Dusty
48537,2028-07-15 08:00:00,Taxiway,Quality,Metal Scrap,Low,7,Morning,Random,Clear
48538,2028-07-15 09:00:00,Taxiway,Maintenance,Plastic,Medium,3,Night,Random,Clear
48539,2028-07-15 10:00:00,Hangar,Maintenance,Rubber,Medium,5,Evening,Random,Humid
48540,2028-07-15 11:00:00,Runway,Maintenance,Metal Scrap,Medium,2,Evening,Routine,Dusty
48541,2028-07-15 12:00:00,Warehouse,Quality,Tools,Medium,4,Morning,Random,Clear
48542,2028-07-15 13:00:00,Assembly Line,Production,Metal Scrap,Low,2,Morning,Random,Clear
48543,2028-07-15 14:00:00,Warehouse,Production,Rubber,Medium,2,Night,Routine,Clear
48544,2028-07-15 15:00:00,Runway,Production,Metal Scrap,Low,3,Night,Random,Clear
48545,2028-07-15 16:00:00,Taxiway,Logistics,Tools,Low,4,Morning,Random,Clear
48546,2028-07-15 17:00:00,Taxiway,Production,Rubber,Low,5,Night,Routine,Dusty
48547,2028-07-15 18:00:00,Taxiway,Maintenance,Tools,Low,4,Morning,Routine,Humid
48548,2028-07-15 19:00:00,Taxiway,Quality,Rubber,Low,6,Night,Routine,Clear
48549,2028-07-15 20:00:00,Assembly Line,Logistics,Metal Scrap,Low,1,Night,Random,Clear
48550,2028-07-15 21:00:00,Runway,Maintenance,Metal Scrap,Low,1,Morning,Random,Clear
48551,2028-07-15 22:00:00,Runway,Production,Tools,Medium,1,Morning,Audit,Clear
48552,2028-07-15 23:00:00,Runway,Quality,Plastic,Low,1,Night,Routine,Dusty
48553,2028-07-16 00:00:00,Warehouse,Production,Metal Scrap,Medium,3,Night,Random,Humid
48554,2028-07-16 01:00:00,Taxiway,Maintenance,Metal Scrap,Low,2,Evening,Audit,Rainy
48555,2028-07-16 02:00:00,Hangar,Maintenance,Glass,Low,3,Morning,Routine,Clear
48556,2028-07-16 03:00:00,Runway,Maintenance,Metal Scrap,High,2,Morning,Random,Dusty
48557,2028-07-16 04:00:00,Warehouse,Production,Plastic,Medium,3,Evening,Audit,Dusty
48558,2028-07-16 05:00:00,Assembly Line,Quality,Plastic,Low,2,Morning,Routine,Clear
48559,2028-07-16 06:00:00,Taxiway,Quality,Metal Scrap,Medium,1,Evening,Routine,Rainy
48560,2028-07-16 07:00:00,Warehouse,Logistics,Tools,Medium,3,Night,Routine,Clear
48561,2028-07-16 08:00:00,Hangar,Logistics,Metal Scrap,High,4,Evening,Routine,Humid
48562,2028-07-16 09:00:00,Hangar,Logistics,Metal Scrap,Medium,6,Evening,Routine,Clear
48563,2028-07-16 10:00:00,Assembly Line,Maintenance,Tools,Low,1,Night,Routine,Dusty
48564,2028-07-16 11:00:00,Runway,Quality,Plastic,Low,5,Night,Random,Humid
48565,2028-07-16 12:00:00,Runway,Production,Glass,Low,1,Morning,Random,Dusty
48566,2028-07-16 13:00:00,Warehouse,Quality,Tools,Low,1,Morning,Audit,Clear
48567,2028-07-16 14:00:00,Warehouse,Production,Rubber,High,3,Evening,Random,Clear
48568,2028-07-16 15:00:00,Runway,Logistics,Rubber,High,1,Night,Random,Humid
48569,2028-07-16 16:00:00,Runway,Maintenance,Tools,Low,1,Evening,Routine,Dusty
48570,2028-07-16 17:00:00,Warehouse,Maintenance,Metal Scrap,Medium,5,Morning,Random,Rainy
48571,2028-07-16 18:00:00,Taxiway,Logistics,Metal Scrap,Low,3,Evening,Routine,Clear
48572,2028-07-16 19:00:00,Hangar,Maintenance,Tools,Low,5,Morning,Routine,Humid
48573,2028-07-16 20:00:00,Hangar,Logistics,Tools,Low,2,Evening,Routine,Clear
48574,2028-07-16 21:00:00,Assembly Line,Quality,Plastic,Medium,4,Morning,Random,Humid
48575,2028-07-16 22:00:00,Hangar,Production,Plastic,Medium,2,Morning,Routine,Clear
48576,2028-07-16 23:00:00,Warehouse,Maintenance,Tools,Low,1,Evening,Random,Clear
48577,2028-07-17 00:00:00,Taxiway,Logistics,Metal Scrap,Low,1,Evening,Random,Clear
48578,2028-07-17 01:00:00,Warehouse,Production,Tools,Low,6,Morning,Audit,Clear
48579,2028-07-17 02:00:00,Runway,Logistics,Tools,Low,3,Evening,Routine,Humid
48580,2028-07-17 03:00:00,Runway,Maintenance,Plastic,Medium,1,Night,Audit,Humid
48581,2028-07-17 04:00:00,Hangar,Production,Metal Scrap,Low,1,Morning,Random,Dusty
48582,2028-07-17 05:00:00,Taxiway,Maintenance,Metal Scrap,Medium,3,Morning,Routine,Clear
48583,2028-07-17 06:00:00,Assembly Line,Production,Metal Scrap,Low,3,Evening,Random,Humid
48584,2028-07-17 07:00:00,Warehouse,Production,Tools,Low,4,Morning,Routine,Dusty
48585,2028-07-17 08:00:00,Assembly Line,Logistics,Plastic,Low,4,Morning,Routine,Dusty
48586,2028-07-17 09:00:00,Assembly Line,Production,Rubber,Low,1,Night,Random,Clear
48587,2028-07-17 10:00:00,Assembly Line,Quality,Plastic,High,1,Night,Routine,Clear
48588,2028-07-17 11:00:00,Assembly Line,Maintenance,Plastic,Medium,2,Morning,Random,Humid
48589,2028-07-17 12:00:00,Warehouse,Logistics,Metal Scrap,Low,5,Morning,Routine,Clear
48590,2028-07-17 13:00:00,Runway,Production,Rubber,High,1,Night,Routine,Humid
48591,2028-07-17 14:00:00,Warehouse,Quality,Metal Scrap,High,5,Evening,Routine,Humid
48592,2028-07-17 15:00:00,Runway,Quality,Tools,Low,1,Evening,Random,Dusty
48593,2028-07-17 16:00:00,Runway,Quality,Metal Scrap,High,4,Evening,Routine,Clear
48594,2028-07-17 17:00:00,Warehouse,Logistics,Plastic,Medium,1,Morning,Random,Clear
48595,2028-07-17 18:00:00,Warehouse,Production,Metal Scrap,Medium,6,Morning,Routine,Clear
48596,2028-07-17 19:00:00,Warehouse,Production,Plastic,Low,3,Evening,Audit,Dusty
48597,2028-07-17 20:00:00,Runway,Quality,Metal Scrap,Medium,3,Morning,Routine,Humid
48598,2028-07-17 21:00:00,Warehouse,Logistics,Metal Scrap,Low,7,Morning,Random,Clear
48599,2028-07-17 22:00:00,Taxiway,Maintenance,Plastic,Low,3,Night,Routine,Clear
48600,2028-07-17 23:00:00,Hangar,Production,Metal Scrap,Low,2,Night,Routine,Humid
48601,2028-07-18 00:00:00,Hangar,Production,Rubber,Low,8,Night,Routine,Rainy
48602,2028-07-18 01:00:00,Taxiway,Maintenance,Metal Scrap,Medium,5,Morning,Random,Dusty
48603,2028-07-18 02:00:00,Hangar,Production,Tools,Low,5,Morning,Audit,Clear
48604,2028-07-18 03:00:00,Runway,Maintenance,Rubber,Low,2,Evening,Audit,Humid
48605,2028-07-18 04:00:00,Warehouse,Maintenance,Tools,Medium,1,Morning,Routine,Dusty
48606,2028-07-18 05:00:00,Warehouse,Production,Metal Scrap,Low,2,Morning,Routine,Clear
48607,2028-07-18 06:00:00,Warehouse,Quality,Glass,Low,3,Morning,Random,Dusty
48608,2028-07-18 07:00:00,Taxiway,Production,Tools,Low,1,Evening,Routine,Clear
48609,2028-07-18 08:00:00,Taxiway,Quality,Plastic,Medium,2,Morning,Routine,Dusty
48610,2028-07-18 09:00:00,Runway,Production,Rubber,High,2,Evening,Audit,Humid
48611,2028-07-18 10:00:00,Taxiway,Logistics,Metal Scrap,Low,2,Morning,Audit,Dusty
48612,2028-07-18 11:00:00,Warehouse,Quality,Tools,Medium,4,Evening,Random,Clear
48613,2028-07-18 12:00:00,Runway,Maintenance,Plastic,Low,4,Evening,Routine,Clear
48614,2028-07-18 13:00:00,Runway,Quality,Tools,Medium,7,Morning,Audit,Clear
48615,2028-07-18 14:00:00,Warehouse,Quality,Plastic,Low,3,Morning,Audit,Clear
48616,2028-07-18 15:00:00,Assembly Line,Production,Rubber,Low,5,Morning,Routine,Dusty
48617,2028-07-18 16:00:00,Warehouse,Logistics,Metal Scrap,Low,1,Morning,Routine,Humid
48618,2028-07-18 17:00:00,Runway,Maintenance,Metal Scrap,Low,1,Evening,Routine,Clear
48619,2028-07-18 18:00:00,Assembly Line,Logistics,Metal Scrap,Low,2,Evening,Routine,Dusty
48620,2028-07-18 19:00:00,Warehouse,Quality,Glass,High,2,Morning,Routine,Clear
48621,2028-07-18 20:00:00,Warehouse,Logistics,Metal Scrap,Low,4,Evening,Routine,Rainy
48622,2028-07-18 21:00:00,Assembly Line,Logistics,Tools,Medium,2,Morning,Random,Humid
48623,2028-07-18 22:00:00,Assembly Line,Logistics,Tools,Medium,1,Evening,Random,Clear
48624,2028-07-18 23:00:00,Hangar,Quality,Metal Scrap,Low,2,Morning,Random,Humid
48625,2028-07-19 00:00:00,Assembly Line,Logistics,Tools,High,2,Morning,Routine,Clear
48626,2028-07-19 01:00:00,Taxiway,Logistics,Metal Scrap,Low,3,Evening,Routine,Clear
48627,2028-07-19 02:00:00,Assembly Line,Production,Rubber,Low,3,Night,Routine,Clear
48628,2028-07-19 03:00:00,Runway,Maintenance,Rubber,High,3,Evening,Routine,Clear
48629,2028-07-19 04:00:00,Assembly Line,Quality,Tools,Low,1,Night,Random,Dusty
48630,2028-07-19 05:00:00,Warehouse,Logistics,Tools,Low,3,Evening,Random,Rainy
48631,2028-07-19 06:00:00,Taxiway,Logistics,Metal Scrap,Low,7,Morning,Routine,Dusty
48632,2028-07-19 07:00:00,Assembly Line,Production,Tools,Low,4,Morning,Routine,Dusty
48633,2028-07-19 08:00:00,Taxiway,Maintenance,Tools,Medium,5,Morning,Routine,Humid
48634,2028-07-19 09:00:00,Hangar,Quality,Tools,Medium,1,Evening,Routine,Dusty
48635,2028-07-19 10:00:00,Taxiway,Logistics,Tools,Low,2,Night,Routine,Humid
48636,2028-07-19 11:00:00,Warehouse,Quality,Metal Scrap,Low,2,Morning,Random,Dusty
48637,2028-07-19 12:00:00,Hangar,Logistics,Metal Scrap,Low,8,Evening,Audit,Clear
48638,2028-07-19 13:00:00,Assembly Line,Logistics,Tools,High,2,Morning,Audit,Clear
48639,2028-07-19 14:00:00,Taxiway,Quality,Tools,Low,6,Evening,Random,Humid
48640,2028-07-19 15:00:00,Hangar,Quality,Metal Scrap,Low,1,Morning,Random,Humid
48641,2028-07-19 16:00:00,Assembly Line,Logistics,Plastic,Low,3,Evening,Routine,Clear
